treatment,question,rep_id,fdom_env_count,fdom_phenotype_score,fdom_max_phenotype_score,fdom_norm_phenotype_score,fdom_gestation_time,fdom_genome_length,-1000_phenotype_score,min_genome_size,fancy_name
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_206,1,9,9,100.0,277.0,98.0,9,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_243,1,7,9,77.7777777778,202.0,101.0,7,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_234,1,7,9,77.7777777778,169.0,80.0,7,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_249,1,7,9,77.7777777778,202.0,92.0,7,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_204,1,7,9,77.7777777778,206.0,101.0,7,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_241,1,7,9,77.7777777778,228.0,104.0,7,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_236,1,8,9,88.8888888889,192.0,95.0,8,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_217,1,7,9,77.7777777778,198.0,91.0,7,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_225,1,7,9,77.7777777778,165.0,88.0,7,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_228,1,6,9,66.6666666667,201.0,91.0,6,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_222,1,7,9,77.7777777778,199.0,101.0,7,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_210,1,7,9,77.7777777778,199.0,101.0,7,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_231,1,5,9,55.5555555556,113.0,60.0,5,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_246,1,5,9,55.5555555556,164.0,74.0,5,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_203,1,5,9,55.5555555556,220.0,104.0,5,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_209,1,6,9,66.6666666667,202.0,102.0,6,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_207,1,7,9,77.7777777778,164.0,84.0,7,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_248,1,6,9,66.6666666667,204.0,101.0,6,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_235,1,6,9,66.6666666667,199.0,101.0,6,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_242,1,9,9,100.0,292.0,111.0,9,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_214,1,7,9,77.7777777778,203.0,101.0,7,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_226,1,7,9,77.7777777778,165.0,82.0,7,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_221,1,6,9,66.6666666667,189.0,96.0,6,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_213,1,6,9,66.6666666667,234.0,105.0,6,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_219,1,6,9,66.6666666667,214.0,105.0,6,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_238,1,7,9,77.7777777778,166.0,88.0,7,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_245,1,4,9,44.4444444444,98.0,55.0,4,0,High mutation rate
Q1__HIGHMUT__MinGen_0,Q1,Q1__HIGHMUT__MinGen_0__rep_232,1,7,9,77.7777777778,265.0,96.0,7,0,High mutation rate
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_101,16,16,64,25.0,220.0,111.0,16,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_176,16,16,64,25.0,204.0,100.0,16,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_198,16,48,64,75.0,220.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_192,16,48,64,75.0,204.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_144,16,64,64,100.0,213.0,103.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_133,16,64,64,100.0,357.0,166.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_139,16,64,64,100.0,250.0,122.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_181,16,32,64,50.0,227.0,100.0,32,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_118,16,32,64,50.0,220.0,100.0,32,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_112,16,48,64,75.0,210.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_165,16,32,64,50.0,194.0,100.0,40,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_157,16,32,64,50.0,216.0,100.0,32,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_120,16,16,64,25.0,211.0,104.0,16,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_127,16,64,64,100.0,199.0,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_150,16,48,64,75.0,214.5,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_168,16,64,64,100.0,212.0,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_186,16,64,64,100.0,206.5,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_162,16,48,64,75.0,203.0,103.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_115,16,48,64,75.0,215.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_134,16,64,64,100.0,208.0,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_143,16,16,64,25.0,203.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_149,16,48,64,75.0,209.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_171,16,48,64,75.0,262.0,132.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_106,16,48,64,75.0,222.5,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_195,16,48,64,75.0,213.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_108,16,32,64,50.0,211.0,100.0,16,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_191,16,48,64,75.0,206.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_175,16,48,64,75.0,243.5,114.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_102,16,64,64,100.0,207.0,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_130,16,48,64,75.0,203.0,104.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_147,16,64,64,100.0,263.5,143.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_188,16,32,64,50.0,242.5,118.0,32,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_166,16,48,64,75.0,204.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_111,16,40,64,62.5,223.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_182,16,48,64,75.0,207.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_123,16,48,64,75.0,226.5,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_154,16,16,64,25.0,207.0,100.0,16,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_129,16,48,64,75.0,215.5,104.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_153,16,32,64,50.0,206.5,103.0,32,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_124,16,32,64,50.0,211.0,107.0,32,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_159,16,48,64,75.0,218.25,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_116,16,48,64,75.0,221.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_161,16,64,64,100.0,192.0,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_185,16,0,64,0.0,222.0,113.0,32,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_140,16,48,64,75.0,206.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_137,16,48,64,75.0,231.5,112.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_196,16,64,64,100.0,194.0,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_178,16,16,64,25.0,218.0,100.0,16,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_105,16,64,64,100.0,209.0,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_172,16,32,64,50.0,204.0,100.0,32,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_148,16,64,64,100.0,209.0,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_142,16,48,64,75.0,212.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_135,16,48,64,75.0,209.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_194,16,48,64,75.0,213.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_107,16,32,64,50.0,196.5,100.0,56,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_170,16,64,64,100.0,192.5,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_151,16,48,64,75.0,219.5,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_126,16,48,64,75.0,194.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_114,16,16,64,25.0,222.0,100.0,32,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_163,16,48,64,75.0,206.5,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_169,16,64,64,100.0,220.25,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_187,16,32,64,50.0,205.0,100.0,32,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_164,16,48,64,75.0,183.0,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_113,16,48,64,75.0,209.75,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_180,16,32,64,50.0,210.0,100.0,32,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_119,16,64,64,100.0,280.5,131.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_121,16,56,64,87.5,206.5,100.0,56,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_156,16,48,64,75.0,200.0,101.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_193,16,48,64,75.0,207.5,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_177,16,48,64,75.0,196.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_199,16,40,64,62.5,207.0,100.0,40,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_138,16,64,64,100.0,211.5,105.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_132,16,48,64,75.0,198.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_145,16,48,64,75.0,278.0,142.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_136,16,48,64,75.0,197.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_141,16,48,64,75.0,228.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_173,16,56,64,87.5,195.5,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_104,16,64,64,100.0,200.0,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_197,16,32,64,50.0,222.0,100.0,32,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_179,16,64,64,100.0,201.0,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_158,16,48,64,75.0,204.0,109.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_125,16,48,64,75.0,205.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_152,16,32,64,50.0,222.5,100.0,32,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_184,16,48,64,75.0,205.5,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_160,16,48,64,75.0,201.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_117,16,48,64,75.0,240.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_183,16,48,64,75.0,212.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_189,16,48,64,75.0,217.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_110,16,48,64,75.0,209.0,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_167,16,48,64,75.0,204.0,101.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_128,16,48,64,75.0,188.5,103.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_155,16,56,64,87.5,213.5,100.0,56,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_122,16,48,64,75.0,207.25,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_200,16,64,64,100.0,202.0,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_103,16,16,64,25.0,205.0,100.0,16,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_174,16,56,64,87.5,202.25,100.0,56,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_109,16,32,64,50.0,224.5,100.0,48,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_190,16,64,64,100.0,206.0,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_146,16,64,64,100.0,202.0,100.0,64,100,Slip-random
Q2__Slip_RAND__MinGen_100,Q2,Q2__Slip_RAND__MinGen_100__rep_131,16,24,64,37.5,221.75,106.0,24,100,Slip-random
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_221,16,48,64,75.0,207.0,99.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_219,16,32,64,50.0,233.0,111.0,32,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_213,16,48,64,75.0,259.5,124.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_245,16,16,64,25.0,185.0,95.0,16,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_232,16,64,64,100.0,282.5,146.0,64,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_238,16,64,64,100.0,319.0,151.0,64,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_207,16,48,64,75.0,181.5,92.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_235,16,48,64,75.0,260.5,126.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_242,16,48,64,75.0,263.0,125.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_248,16,48,64,75.0,255.0,120.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_214,16,48,64,75.0,422.0,198.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_226,16,56,64,87.5,218.5,105.0,56,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_222,16,48,64,75.0,229.0,111.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_228,16,64,64,100.0,317.5,146.0,64,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_210,16,56,64,87.5,223.75,110.0,56,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_231,16,64,64,100.0,259.5,135.0,64,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_246,16,32,64,50.0,221.0,105.0,32,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_209,16,64,64,100.0,257.5,132.0,64,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_203,16,48,64,75.0,214.0,101.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_204,16,48,64,75.0,260.0,123.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_241,16,48,64,75.0,232.0,118.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_236,16,32,64,50.0,190.0,96.0,16,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_217,16,64,64,100.0,228.5,112.0,64,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_225,16,16,64,25.0,238.5,110.0,16,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_215,16,64,64,100.0,199.0,107.0,64,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_250,16,48,64,75.0,188.0,91.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_227,16,48,64,75.0,287.0,133.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_206,16,48,64,75.0,251.0,129.0,64,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_249,16,48,64,75.0,213.5,105.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_243,16,32,64,50.0,288.0,136.0,32,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_234,16,32,64,50.0,273.5,133.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_239,16,48,64,75.0,279.0,142.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_233,16,64,64,100.0,224.0,113.0,64,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_244,16,32,64,50.0,116.0,58.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_201,16,48,64,75.0,208.5,105.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_220,16,48,64,75.0,225.0,110.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_212,16,48,64,75.0,160.0,81.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_218,16,64,64,100.0,238.0,121.0,64,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_216,16,64,64,100.0,210.0,108.0,64,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_224,16,48,64,75.0,240.0,106.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_205,16,32,64,50.0,252.0,122.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_237,16,0,64,0.0,141.0,68.0,32,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_240,16,40,64,62.5,307.0,138.0,40,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_247,16,32,64,50.0,397.5,185.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_230,16,32,64,50.0,226.0,109.0,32,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_202,16,40,64,62.5,286.5,128.0,40,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_208,16,48,64,75.0,230.0,114.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_229,16,40,64,62.5,198.75,104.0,40,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_223,16,48,64,75.0,241.0,112.0,48,0,Slip-scatter
Q2__Slip_SCATTER__MinGen_0,Q2,Q2__Slip_SCATTER__MinGen_0__rep_211,16,56,64,87.5,206.0,101.0,56,0,Slip-scatter
Q3__Slip_RAND__MinGen_100,Q3,Q3__Slip_RAND__MinGen_100__rep_157,512,2048,4608,44.4444444444,199.5,100.0,2048,100,Slip-random
